sale_id,sale_date,product_id, quantity_sold,unit_price,Store_id
62824,02-01-94,P0004,126,50.44,S62824
62825,03-01-94,P0005,11,51.44,S62825
62826,04-01-94,P0006,177,51.45,S62826
62827,05-01-94,P0007,228,74.21,S62827
62828,06-01-94,P0008,2,63.08,S62828
62829,07-01-94,P0009,117,18.92,S62829
62830,08-01-94,P0010,40,14.58,S62830
62831,09-01-94,P0011,13,86.68,S62831
62832,10-01-94,P0012,239,48.6,S62832
62833,11-01-94,P0013,47,21.98,S62833
62834,12-01-94,P0014,6,10.8,S62834
62835,13-01-94,P0015,114,56.63,S62835
62836,14-01-94,P0016,181,77.7,S62836
62837,15-01-94,P0017,18,55.85,S62837
62838,16-01-94,P0018,194,28.6,S62838
62839,17-01-94,P0019,316,11.6,S62839
62840,18-01-94,P0020,58,64.67,S62840
62841,19-01-94,P0001,25,29.67,S62841
62842,20-01-94,P0002,17,69.46,S62842
62843,21-01-94,P0003,181,38.06,S62843
62844,22-01-94,P0004,170,22.66,S62844
62845,23-01-94,P0005,203,23.67,S62845
62846,24-01-94,P0006,71,96.46,S62846
62847,25-01-94,P0007,12,70.9,S62847
62848,26-01-94,P0008,45,68.37,S62848
62849,27-01-94,P0009,157,85.84,S62849
62850,28-01-94,P0010,14,47.74,S62850
62851,29-01-94,P0011,332,60.12,S62851
62852,30-01-94,P0012,173,33.72,S62852
62853,31-01-94,P0013,188,26.74,S62853
62854,01-02-94,P0014,309,38.96,S62854
62855,02-02-94,P0015,272,26.96,S62855
62856,03-02-94,P0016,32,44.29,S62856
62857,04-02-94,P0017,137,48.52,S62857
62858,05-02-94,P0018,23,34.39,S62858
62859,06-02-94,P0019,245,19.05,S62859
62860,07-02-94,P0020,219,38.34,S62860
62861,08-02-94,P0001,22,24.56,S62861
62862,09-02-94,P0002,61,48.62,S62862
62863,10-02-94,P0003,20,69.59,S62863
62864,11-02-94,P0004,120,23.72,S62864
62865,12-02-94,P0005,104,35.31,S62865
62866,13-02-94,P0006,132,26.29,S62866
62867,14-02-94,P0007,386,64.17,S62867
62868,15-02-94,P0008,54,65.04,S62868
62869,16-02-94,P0009,62,31.17,S62869
62870,17-02-94,P0010,222,26.33,S62870
62871,18-02-94,P0011,65,97.18,S62871
62872,19-02-94,P0012,349,79.02,S62872
62873,20-02-94,P0013,115,82.49,S62873
62874,21-02-94,P0014,36,57.67,S62874
62875,22-02-94,P0015,213,29.09,S62875
62876,23-02-94,P0016,6,73.93,S62876
62877,24-02-94,P0017,83,93.93,S62877
62878,25-02-94,P0018,14,24.7,S62878
62879,26-02-94,P0019,73,10.82,S62879
62880,27-02-94,P0020,264,19.78,S62880
62881,28-02-94,P0001,206,56.63,S62881
62882,01-03-94,P0002,80,77.76,S62882
62883,02-03-94,P0003,271,44.03,S62883
62884,03-03-94,P0004,41,92.27,S62884
62885,04-03-94,P0005,8,27.96,S62885
62886,05-03-94,P0006,256,40.5,S62886
62887,06-03-94,P0007,130,15.23,S62887
62888,07-03-94,P0008,212,61.55,S62888
62889,08-03-94,P0009,371,19.09,S62889
62890,09-03-94,P0010,32,57.54,S62890
62891,10-03-94,P0011,24,46.6,S62891
62892,11-03-94,P0012,64,71.31,S62892
62893,12-03-94,P0013,168,62.33,S62893
62894,13-03-94,P0014,281,40.68,S62894
62895,14-03-94,P0015,151,69.43,S62895
62896,15-03-94,P0016,17,88.85,S62896
62897,16-03-94,P0017,82,44.7,S62897
62898,17-03-94,P0018,221,38.44,S62898
62899,18-03-94,P0019,285,45.39,S62899
62900,19-03-94,P0020,269,28.96,S62900
62901,20-03-94,P0001,234,88.53,S62901
62902,21-03-94,P0002,105,33.29,S62902
62903,22-03-94,P0003,253,80.47,S62903
62904,23-03-94,P0004,95,33.35,S62904
62905,24-03-94,P0005,443,72.88,S62905
62906,25-03-94,P0006,183,58.1,S62906
62907,26-03-94,P0007,214,92.97,S62907
62908,27-03-94,P0008,255,86.93,S62908
62909,28-03-94,P0009,35,84.78,S62909
62910,29-03-94,P0010,343,36.83,S62910
62911,30-03-94,P0011,44,74.96,S62911
62912,31-03-94,P0012,65,38.93,S62912
62913,01-04-94,P0013,410,51.18,S62913
62914,02-04-94,P0014,140,84.06,S62914
62915,03-04-94,P0015,226,39.95,S62915
62916,04-04-94,P0016,73,93.57,S62916
62917,05-04-94,P0017,20,77.54,S62917
62918,06-04-94,P0018,370,86.86,S62918
62919,07-04-94,P0019,312,86.8,S62919
62920,08-04-94,P0020,325,50.71,S62920
62921,09-04-94,P0001,325,31.63,S62921
62922,10-04-94,P0002,275,25.64,S62922
62923,11-04-94,P0003,21,36.4,S62923
62924,12-04-94,P0004,177,50.9,S62924
62925,13-04-94,P0005,34,15.57,S62925
62926,14-04-94,P0006,302,96.88,S62926
62927,15-04-94,P0007,46,27.7,S62927
62928,16-04-94,P0008,18,25.17,S62928
62929,17-04-94,P0009,100,73.52,S62929
62930,18-04-94,P0010,90,57.05,S62930
62931,19-04-94,P0011,45,82.23,S62931
62932,20-04-94,P0012,346,31.36,S62932
62933,21-04-94,P0013,249,57.69,S62933
62934,22-04-94,P0014,25,66.95,S62934
62935,23-04-94,P0015,13,39.77,S62935
62936,24-04-94,P0016,158,63.82,S62936
62937,25-04-94,P0017,25,36.64,S62937
62938,26-04-94,P0018,16,29.99,S62938
62939,27-04-94,P0019,70,49.14,S62939
62940,28-04-94,P0020,268,42.37,S62940
62941,29-04-94,P0001,41,75.39,S62941
62942,30-04-94,P0002,24,12.01,S62942
62943,01-05-94,P0003,126,96.74,S62943
62944,02-05-94,P0004,129,86.34,S62944
62945,03-05-94,P0005,7,60.1,S62945
62946,04-05-94,P0006,29,36.74,S62946
62947,05-05-94,P0007,188,47.12,S62947
62948,06-05-94,P0008,25,17.21,S62948
62949,07-05-94,P0009,96,11.28,S62949
62950,08-05-94,P0010,13,48.77,S62950
62951,09-05-94,P0011,41,24.67,S62951
62952,10-05-94,P0012,29,80.14,S62952
62953,11-05-94,P0013,207,88.61,S62953
62954,12-05-94,P0014,147,17.99,S62954
62955,13-05-94,P0015,374,87.86,S62955
62956,14-05-94,P0016,50,60.27,S62956
62957,15-05-94,P0017,126,11.05,S62957
62958,16-05-94,P0018,70,30.31,S62958
62959,17-05-94,P0019,0,68.01,S62959
62960,18-05-94,P0020,108,55.32,S62960
62961,19-05-94,P0001,385,75.44,S62961
62962,20-05-94,P0002,143,13.52,S62962
62963,21-05-94,P0003,108,79.51,S62963
62964,22-05-94,P0004,86,70.15,S62964
62965,23-05-94,P0005,32,36.96,S62965
62966,24-05-94,P0006,79,80.19,S62966
62967,25-05-94,P0007,31,38.59,S62967
62968,26-05-94,P0008,27,44.32,S62968
62969,27-05-94,P0009,69,68.87,S62969
62970,28-05-94,P0010,38,81.97,S62970
62971,29-05-94,P0011,247,23.16,S62971
62972,30-05-94,P0012,105,80.95,S62972
62973,31-05-94,P0013,283,85.97,S62973
62974,01-06-94,P0014,268,47.53,S62974
62975,02-06-94,P0015,208,62.19,S62975
62976,03-06-94,P0016,12,52.16,S62976
62977,04-06-94,P0017,82,28.97,S62977
62978,05-06-94,P0018,313,35.27,S62978
62979,06-06-94,P0019,41,50.86,S62979
62980,07-06-94,P0020,54,48.08,S62980
62981,08-06-94,P0001,82,64.47,S62981
62982,09-06-94,P0002,118,62.81,S62982
62983,10-06-94,P0003,79,32.23,S62983
62984,11-06-94,P0004,70,77.86,S62984
62985,12-06-94,P0005,74,23.87,S62985
62986,13-06-94,P0006,88,16.87,S62986
62987,14-06-94,P0007,39,11.05,S62987
62988,15-06-94,P0008,70,45.59,S62988
62989,16-06-94,P0009,167,36.03,S62989
62990,17-06-94,P0010,67,93.81,S62990
62991,18-06-94,P0011,69,36.86,S62991
62992,19-06-94,P0012,17,96.99,S62992
62993,20-06-94,P0013,3,94.36,S62993
62994,21-06-94,P0014,10,82.54,S62994
62995,22-06-94,P0015,15,25.52,S62995
62996,23-06-94,P0016,28,32.29,S62996
62997,24-06-94,P0017,103,42.3,S62997
62998,25-06-94,P0018,94,26.67,S62998
62999,26-06-94,P0019,59,23.35,S62999
63000,27-06-94,P0020,4,93.44,S63000
63001,28-06-94,P0001,283,37.12,S63001
63002,29-06-94,P0002,39,24.32,S63002
63003,30-06-94,P0003,43,82.41,S63003
63004,01-07-94,P0004,43,65.58,S63004
63005,02-07-94,P0005,225,52.06,S63005
63006,03-07-94,P0006,26,15.43,S63006
63007,04-07-94,P0007,212,82.31,S63007
63008,05-07-94,P0008,223,25.99,S63008
63009,06-07-94,P0009,265,72.67,S63009
63010,07-07-94,P0010,368,99.62,S63010
63011,08-07-94,P0011,1,95.44,S63011
63012,09-07-94,P0012,193,45.63,S63012
63013,10-07-94,P0013,14,66.92,S63013
63014,11-07-94,P0014,217,81.88,S63014
63015,12-07-94,P0015,136,40.48,S63015
63016,13-07-94,P0016,230,90.76,S63016
63017,14-07-94,P0017,196,52.34,S63017
63018,15-07-94,P0018,27,48.78,S63018
63019,16-07-94,P0019,138,17.83,S63019
63020,17-07-94,P0020,9,40.35,S63020
63021,18-07-94,P0001,49,68.39,S63021
63022,19-07-94,P0002,56,47.48,S63022
63023,20-07-94,P0003,25,93.25,S63023
63024,21-07-94,P0004,37,69.97,S63024
63025,22-07-94,P0005,302,35.21,S63025
63026,23-07-94,P0006,37,94.48,S63026
63027,24-07-94,P0007,93,57.94,S63027
63028,25-07-94,P0008,77,19.95,S63028
63029,26-07-94,P0009,126,77.47,S63029
63030,27-07-94,P0010,122,79.97,S63030
63031,28-07-94,P0011,136,34.13,S63031
63032,29-07-94,P0012,176,51.07,S63032
63033,30-07-94,P0013,281,37.26,S63033
63034,31-07-94,P0014,3,95.26,S63034
63035,01-08-94,P0015,31,52.77,S63035
63036,02-08-94,P0016,47,38.25,S63036
63037,03-08-94,P0017,315,50.76,S63037
63038,04-08-94,P0018,42,62.35,S63038
63039,05-08-94,P0019,28,88.96,S63039
63040,06-08-94,P0020,156,92.07,S63040
63041,07-08-94,P0001,78,98.33,S63041
63042,08-08-94,P0002,65,54.16,S63042
63043,09-08-94,P0003,17,82.31,S63043
63044,10-08-94,P0004,442,25.97,S63044
63045,11-08-94,P0005,298,36.75,S63045
63046,12-08-94,P0006,282,83.11,S63046
63047,13-08-94,P0007,96,84.99,S63047
63048,14-08-94,P0008,100,49.37,S63048
63049,15-08-94,P0009,82,57.75,S63049
63050,16-08-94,P0010,5,71.34,S63050
63051,17-08-94,P0011,214,87.8,S63051
63052,18-08-94,P0012,145,36.14,S63052
63053,19-08-94,P0013,32,87.01,S63053
63054,20-08-94,P0014,41,26.58,S63054
63055,21-08-94,P0015,69,67.78,S63055
63056,22-08-94,P0016,48,42.33,S63056
63057,23-08-94,P0017,107,78.18,S63057
63058,24-08-94,P0018,353,75.07,S63058
63059,25-08-94,P0019,57,10.92,S63059
63060,26-08-94,P0020,70,85.7,S63060
63061,27-08-94,P0001,156,33.87,S63061
63062,28-08-94,P0002,26,26.73,S63062
63063,29-08-94,P0003,154,36.87,S63063
63064,30-08-94,P0004,96,88.55,S63064
63065,31-08-94,P0005,172,33.04,S63065
63066,01-09-94,P0006,120,57.06,S63066
63067,02-09-94,P0007,88,31.03,S63067
63068,03-09-94,P0008,142,32.12,S63068
63069,04-09-94,P0009,95,57.1,S63069
63070,05-09-94,P0010,82,46.5,S63070
63071,06-09-94,P0011,35,91.21,S63071
63072,07-09-94,P0012,289,20.97,S63072
63073,08-09-94,P0013,311,60.3,S63073
63074,09-09-94,P0014,199,27.79,S63074
63075,10-09-94,P0015,106,19.36,S63075
63076,11-09-94,P0016,222,95.19,S63076
63077,12-09-94,P0017,47,34.7,S63077
63078,13-09-94,P0018,433,65.18,S63078
63079,14-09-94,P0019,6,67.71,S63079
63080,15-09-94,P0020,107,97.78,S63080
63081,16-09-94,P0001,302,21.54,S63081
63082,17-09-94,P0002,67,70.09,S63082
63083,18-09-94,P0003,415,18.78,S63083
63084,19-09-94,P0004,35,52.06,S63084
63085,20-09-94,P0005,137,31.88,S63085
63086,21-09-94,P0006,159,43.01,S63086
63087,22-09-94,P0007,143,59.85,S63087
63088,23-09-94,P0008,44,23.68,S63088
63089,24-09-94,P0009,204,42.97,S63089
63090,25-09-94,P0010,45,56.57,S63090
63091,26-09-94,P0011,40,88.12,S63091
63092,27-09-94,P0012,41,93.38,S63092
63093,28-09-94,P0013,83,27.3,S63093
63094,29-09-94,P0014,123,42.45,S63094
63095,30-09-94,P0015,69,54.68,S63095
63096,01-10-94,P0016,30,67.1,S63096
63097,02-10-94,P0017,129,71.82,S63097
63098,03-10-94,P0018,84,77.62,S63098
63099,04-10-94,P0019,135,70.67,S63099
63100,05-10-94,P0020,201,85.41,S63100
63101,06-10-94,P0001,28,30.49,S63101
63102,07-10-94,P0002,62,92.88,S63102
63103,08-10-94,P0003,41,91.37,S63103
63104,09-10-94,P0004,393,85.41,S63104
63105,10-10-94,P0005,242,36.91,S63105
63106,11-10-94,P0006,23,57.63,S63106
63107,12-10-94,P0007,15,29.85,S63107
63108,13-10-94,P0008,6,34.5,S63108
63109,14-10-94,P0009,153,33.51,S63109
63110,15-10-94,P0010,20,70.52,S63110
63111,16-10-94,P0011,54,40.22,S63111
63112,17-10-94,P0012,177,56.95,S63112
63113,18-10-94,P0013,1,62.11,S63113
63114,19-10-94,P0014,17,47.08,S63114
63115,20-10-94,P0015,32,30.88,S63115
63116,21-10-94,P0016,20,99.66,S63116
63117,22-10-94,P0017,82,68.01,S63117
63118,23-10-94,P0018,199,11.09,S63118
63119,24-10-94,P0019,2,17.35,S63119
63120,25-10-94,P0020,73,19.12,S63120
63121,26-10-94,P0001,57,16.41,S63121
63122,27-10-94,P0002,101,66.18,S63122
63123,28-10-94,P0003,424,85.95,S63123
63124,29-10-94,P0004,146,83,S63124
63125,30-10-94,P0005,53,49.07,S63125
63126,31-10-94,P0006,87,80.16,S63126
63127,01-11-94,P0007,228,13.58,S63127
63128,02-11-94,P0008,136,80.05,S63128
63129,03-11-94,P0009,146,32.3,S63129
63130,04-11-94,P0010,237,15.52,S63130
63131,05-11-94,P0011,370,98.32,S63131
63132,06-11-94,P0012,227,18.3,S63132
63133,07-11-94,P0013,45,99.17,S63133
63134,08-11-94,P0014,150,28.47,S63134
63135,09-11-94,P0015,99,85.17,S63135
63136,10-11-94,P0016,151,88.51,S63136
63137,11-11-94,P0017,101,32.21,S63137
63138,12-11-94,P0018,170,13.5,S63138
63139,13-11-94,P0019,16,74.54,S63139
63140,14-11-94,P0020,415,95.36,S63140
63141,15-11-94,P0001,10,88,S63141
63142,16-11-94,P0002,337,70.93,S63142
63143,17-11-94,P0003,182,22.17,S63143
63144,18-11-94,P0004,303,17.36,S63144
63145,19-11-94,P0005,25,86.5,S63145
63146,20-11-94,P0006,140,78.41,S63146
63147,21-11-94,P0007,216,77.67,S63147
63148,22-11-94,P0008,153,12.09,S63148
63149,23-11-94,P0009,156,93.69,S63149
63150,24-11-94,P0010,414,74.81,S63150
63151,25-11-94,P0011,144,54.44,S63151
63152,26-11-94,P0012,180,82.01,S63152
63153,27-11-94,P0013,126,67.23,S63153
63154,28-11-94,P0014,173,96.43,S63154
63155,29-11-94,P0015,118,54.17,S63155
63156,30-11-94,P0016,99,46.34,S63156
63157,01-12-94,P0017,161,84.74,S63157
63158,02-12-94,P0018,284,62.52,S63158
63159,03-12-94,P0019,248,38.71,S63159
63160,04-12-94,P0020,42,73.1,S63160
63161,05-12-94,P0001,45,84.19,S63161
63162,06-12-94,P0002,64,12.66,S63162
63163,07-12-94,P0003,158,94.88,S63163
63164,08-12-94,P0004,39,44.59,S63164
63165,09-12-94,P0005,168,62.17,S63165
63166,10-12-94,P0006,31,20.75,S63166
63167,11-12-94,P0007,235,71.58,S63167
63168,12-12-94,P0008,137,22.58,S63168
63169,13-12-94,P0009,56,31.24,S63169
63170,14-12-94,P0010,80,67.62,S63170
63171,15-12-94,P0011,134,27.13,S63171
63172,16-12-94,P0012,164,36.97,S63172
63173,17-12-94,P0013,104,74.95,S63173
63174,18-12-94,P0014,40,57.57,S63174
63175,19-12-94,P0015,55,62.2,S63175
63176,20-12-94,P0016,276,10.66,S63176
63177,21-12-94,P0017,248,28,S63177
63178,22-12-94,P0018,109,39.74,S63178
63179,23-12-94,P0019,108,32.37,S63179
63180,24-12-94,P0020,308,23.59,S63180
63181,25-12-94,P0001,236,90.99,S63181
63182,26-12-94,P0002,431,72.97,S63182
63183,27-12-94,P0003,368,12.68,S63183
63184,28-12-94,P0004,448,34.14,S63184
63185,29-12-94,P0005,174,54.68,S63185
63186,30-12-94,P0006,40,38.78,S63186
63187,31-12-94,P0007,161,65.11,S63187
63188,01-01-95,P0008,273,13.01,S63188
63189,02-01-95,P0009,6,26.99,S63189
63190,03-01-95,P0010,236,24.22,S63190
63191,04-01-95,P0011,335,86.63,S63191
63192,05-01-95,P0012,58,61.66,S63192
63193,06-01-95,P0013,252,91.96,S63193
63194,07-01-95,P0014,5,69.58,S63194
63195,08-01-95,P0015,92,24.82,S63195
63196,09-01-95,P0016,11,47.79,S63196
63197,10-01-95,P0017,231,55.45,S63197
63198,11-01-95,P0018,235,60.04,S63198
63199,12-01-95,P0019,325,29.75,S63199
63200,13-01-95,P0020,98,20.77,S63200
63201,14-01-95,P0001,41,56.46,S63201
63202,15-01-95,P0002,33,78.61,S63202
63203,16-01-95,P0003,82,47.76,S63203
63204,17-01-95,P0004,82,70.29,S63204
63205,18-01-95,P0005,76,45.59,S63205
63206,19-01-95,P0006,154,38.3,S63206
63207,20-01-95,P0007,190,99.67,S63207
63208,21-01-95,P0008,21,54.52,S63208
63209,22-01-95,P0009,53,29.95,S63209
63210,23-01-95,P0010,127,13.19,S63210
63211,24-01-95,P0011,195,12.41,S63211
63212,25-01-95,P0012,96,61.34,S63212
63213,26-01-95,P0013,50,48.84,S63213
63214,27-01-95,P0014,30,86.97,S63214
63215,28-01-95,P0015,240,99.33,S63215
63216,29-01-95,P0016,168,15.85,S63216
63217,30-01-95,P0017,358,62.84,S63217
63218,31-01-95,P0018,158,16.65,S63218
63219,01-02-95,P0019,98,24.87,S63219
63220,02-02-95,P0020,33,56.33,S63220
63221,03-02-95,P0001,301,19.61,S63221
63222,04-02-95,P0002,313,31.22,S63222
63223,05-02-95,P0003,32,25.88,S63223
63224,06-02-95,P0004,26,52.51,S63224
63225,07-02-95,P0005,213,95.92,S63225
63226,08-02-95,P0006,96,58.83,S63226
63227,09-02-95,P0007,28,93.04,S63227
63228,10-02-95,P0008,222,79.73,S63228
63229,11-02-95,P0009,117,44.05,S63229
63230,12-02-95,P0010,152,39.58,S63230
63231,13-02-95,P0011,47,59.66,S63231
63232,14-02-95,P0012,328,55.18,S63232
63233,15-02-95,P0013,100,81.38,S63233
63234,16-02-95,P0014,62,67.55,S63234
63235,17-02-95,P0015,412,46.11,S63235
63236,18-02-95,P0016,8,52.8,S63236
63237,19-02-95,P0017,0,78.84,S63237
63238,20-02-95,P0018,19,74.95,S63238
63239,21-02-95,P0019,1,50.8,S63239
63240,22-02-95,P0020,61,32.89,S63240
63241,23-02-95,P0001,102,16.18,S63241
63242,24-02-95,P0002,62,27.57,S63242
63243,25-02-95,P0003,173,12.47,S63243
63244,26-02-95,P0004,200,80.64,S63244
63245,27-02-95,P0005,355,41.6,S63245
63246,28-02-95,P0006,5,39.76,S63246
63247,01-03-95,P0007,163,64.95,S63247
63248,02-03-95,P0008,49,24.94,S63248
63249,03-03-95,P0009,132,27.57,S63249
63250,04-03-95,P0010,78,61.63,S63250
63251,05-03-95,P0011,298,46.25,S63251
63252,06-03-95,P0012,51,40.34,S63252
63253,07-03-95,P0013,22,49.02,S63253
63254,08-03-95,P0014,54,70.82,S63254
63255,09-03-95,P0015,100,41.77,S63255
63256,10-03-95,P0016,74,99.95,S63256
63257,11-03-95,P0017,184,35.87,S63257
63258,12-03-95,P0018,70,38.89,S63258
63259,13-03-95,P0019,171,92.17,S63259
63260,14-03-95,P0020,156,28.49,S63260
63261,15-03-95,P0001,165,26.47,S63261
63262,16-03-95,P0002,153,40.6,S63262
63263,17-03-95,P0003,76,67.43,S63263
63264,18-03-95,P0004,0,62.77,S63264
63265,19-03-95,P0005,188,94.71,S63265
63266,20-03-95,P0006,318,39.79,S63266
63267,21-03-95,P0007,112,80.57,S63267
63268,22-03-95,P0008,39,55.22,S63268
63269,23-03-95,P0009,198,54.37,S63269
63270,24-03-95,P0010,64,45.56,S63270
63271,25-03-95,P0011,22,27.39,S63271
63272,26-03-95,P0012,43,73.2,S63272
63273,27-03-95,P0013,217,65.02,S63273
63274,28-03-95,P0014,416,36.48,S63274
63275,29-03-95,P0015,24,74.54,S63275
63276,30-03-95,P0016,4,97.86,S63276
63277,31-03-95,P0017,36,64.69,S63277
63278,01-04-95,P0018,187,10.01,S63278
63279,02-04-95,P0019,316,72.91,S63279
63280,03-04-95,P0020,52,67.76,S63280
63281,04-04-95,P0001,32,13.54,S63281
63282,05-04-95,P0002,14,82.46,S63282
63283,06-04-95,P0003,274,40.66,S63283
63284,07-04-95,P0004,70,46.35,S63284
63285,08-04-95,P0005,122,45.29,S63285
63286,09-04-95,P0006,251,59.3,S63286
63287,10-04-95,P0007,27,22.71,S63287
63288,11-04-95,P0008,88,39.23,S63288
63289,12-04-95,P0009,87,61.24,S63289
63290,13-04-95,P0010,49,21.06,S63290
63291,14-04-95,P0011,10,97.92,S63291
63292,15-04-95,P0012,22,93.83,S63292
63293,16-04-95,P0013,240,29.68,S63293
63294,17-04-95,P0014,382,79.08,S63294
63295,18-04-95,P0015,83,92.08,S63295
63296,19-04-95,P0016,59,81.09,S63296
63297,20-04-95,P0017,40,85.37,S63297
63298,21-04-95,P0018,84,49.06,S63298
63299,22-04-95,P0019,334,93.46,S63299
63300,23-04-95,P0020,108,37.69,S63300
63301,24-04-95,P0001,111,68.24,S63301
63302,25-04-95,P0002,112,10.15,S63302
63303,26-04-95,P0003,30,11.23,S63303
63304,27-04-95,P0004,207,54.08,S63304
63305,28-04-95,P0005,108,43.99,S63305
63306,29-04-95,P0006,256,49.68,S63306
63307,30-04-95,P0007,166,40.05,S63307
63308,01-05-95,P0008,70,83.21,S63308
63309,02-05-95,P0009,11,91.75,S63309
63310,03-05-95,P0010,168,98.01,S63310
63311,04-05-95,P0011,267,26.61,S63311
63312,05-05-95,P0012,240,94.59,S63312
63313,06-05-95,P0013,104,87.45,S63313
63314,07-05-95,P0014,84,86.43,S63314
63315,08-05-95,P0015,154,43.51,S63315
63316,09-05-95,P0016,88,69.12,S63316
63317,10-05-95,P0017,105,64.27,S63317
63318,11-05-95,P0018,408,21.75,S63318
63319,12-05-95,P0019,307,30.3,S63319
63320,13-05-95,P0020,6,92.94,S63320
63321,14-05-95,P0001,36,12.6,S63321
63322,15-05-95,P0002,135,49.98,S63322
63323,16-05-95,P0003,70,75.23,S63323
63324,17-05-95,P0004,39,91.51,S63324
63325,18-05-95,P0005,175,49.35,S63325
63326,19-05-95,P0006,157,39.88,S63326
63327,20-05-95,P0007,412,91.97,S63327
63328,21-05-95,P0008,83,83.91,S63328
63329,22-05-95,P0009,115,11,S63329
63330,23-05-95,P0010,6,99.96,S63330
63331,24-05-95,P0011,16,54.71,S63331
63332,25-05-95,P0012,82,54.9,S63332
63333,26-05-95,P0013,38,53.34,S63333
63334,27-05-95,P0014,39,75.22,S63334
63335,28-05-95,P0015,161,73.7,S63335
63336,29-05-95,P0016,27,18.18,S63336
63337,30-05-95,P0017,96,78.01,S63337
63338,31-05-95,P0018,204,84.61,S63338
63339,01-06-95,P0019,321,29.58,S63339
63340,02-06-95,P0020,163,10.17,S63340
63341,03-06-95,P0001,214,99.47,S63341
63342,04-06-95,P0002,124,38.13,S63342
63343,05-06-95,P0003,271,58.54,S63343
63344,06-06-95,P0004,11,69.15,S63344
63345,07-06-95,P0005,119,19.75,S63345
63346,08-06-95,P0006,202,11.19,S63346
63347,09-06-95,P0007,58,14.32,S63347
63348,10-06-95,P0008,53,86.36,S63348
63349,11-06-95,P0009,295,78.87,S63349
63350,12-06-95,P0010,127,94.79,S63350
63351,13-06-95,P0011,2,22.4,S63351
63352,14-06-95,P0012,90,11.37,S63352
63353,15-06-95,P0013,34,75.85,S63353
63354,16-06-95,P0014,287,12.31,S63354
63355,17-06-95,P0015,237,43.04,S63355
63356,18-06-95,P0016,209,95.72,S63356
63357,19-06-95,P0017,338,32.27,S63357
63358,20-06-95,P0018,323,95.03,S63358
63359,21-06-95,P0019,282,95.31,S63359
63360,22-06-95,P0020,52,30.69,S63360
63361,23-06-95,P0001,313,22.71,S63361
63362,24-06-95,P0002,239,37.21,S63362
63363,25-06-95,P0003,84,28.73,S63363
63364,26-06-95,P0004,19,60.97,S63364
63365,27-06-95,P0005,7,28.14,S63365
63366,28-06-95,P0006,59,25.55,S63366
63367,29-06-95,P0007,216,48.84,S63367
63368,30-06-95,P0008,65,23.31,S63368
63369,01-07-95,P0009,59,92.78,S63369
63370,02-07-95,P0010,113,80.34,S63370
63371,03-07-95,P0011,236,93.47,S63371
63372,04-07-95,P0012,38,54.84,S63372
63373,05-07-95,P0013,56,13.61,S63373
63374,06-07-95,P0014,164,16.69,S63374
63375,07-07-95,P0015,322,13.52,S63375
63376,08-07-95,P0016,273,78.44,S63376
63377,09-07-95,P0017,97,70.91,S63377
63378,10-07-95,P0018,136,29.88,S63378
63379,11-07-95,P0019,359,97.09,S63379
63380,12-07-95,P0020,201,44.78,S63380
63381,13-07-95,P0001,185,19.37,S63381
63382,14-07-95,P0002,27,59.19,S63382
63383,15-07-95,P0003,61,56.98,S63383
63384,16-07-95,P0004,1,30.33,S63384
63385,17-07-95,P0005,45,21.99,S63385
63386,18-07-95,P0006,102,93.82,S63386
63387,19-07-95,P0007,138,43.94,S63387
63388,20-07-95,P0008,73,35.39,S63388
63389,21-07-95,P0009,38,77.52,S63389
63390,22-07-95,P0010,177,85.53,S63390
63391,23-07-95,P0011,316,35.41,S63391
63392,24-07-95,P0012,97,49.07,S63392
63393,25-07-95,P0013,200,94.95,S63393
63394,26-07-95,P0014,160,18.51,S63394
63395,27-07-95,P0015,82,36.79,S63395
63396,28-07-95,P0016,316,77.07,S63396
63397,29-07-95,P0017,138,51.75,S63397
63398,30-07-95,P0018,262,87.79,S63398
63399,31-07-95,P0019,133,67.07,S63399
63400,01-08-95,P0020,96,71.49,S63400
63401,02-08-95,P0001,351,46.7,S63401
63402,03-08-95,P0002,67,43.63,S63402
63403,04-08-95,P0003,336,98.6,S63403
63404,05-08-95,P0004,125,97.43,S63404
63405,06-08-95,P0005,264,83.33,S63405
63406,07-08-95,P0006,219,84.09,S63406
63407,08-08-95,P0007,75,43.76,S63407
63408,09-08-95,P0008,51,54.39,S63408
63409,10-08-95,P0009,139,53.5,S63409
63410,11-08-95,P0010,90,74.13,S63410
63411,12-08-95,P0011,206,72.93,S63411
63412,13-08-95,P0012,94,82,S63412
63413,14-08-95,P0013,82,84.08,S63413
63414,15-08-95,P0014,81,97.96,S63414
63415,16-08-95,P0015,181,43.01,S63415
63416,17-08-95,P0016,203,70.97,S63416
63417,18-08-95,P0017,21,84.45,S63417
63418,19-08-95,P0018,118,18.81,S63418
63419,20-08-95,P0019,4,82.32,S63419
63420,21-08-95,P0020,107,16.96,S63420
63421,22-08-95,P0001,72,45.55,S63421
63422,23-08-95,P0002,28,76.12,S63422
63423,24-08-95,P0003,87,76.7,S63423
63424,25-08-95,P0004,58,38.04,S63424
63425,26-08-95,P0005,52,53.33,S63425
63426,27-08-95,P0006,153,78.48,S63426
63427,28-08-95,P0007,291,47.15,S63427
63428,29-08-95,P0008,19,10.66,S63428
63429,30-08-95,P0009,29,63.36,S63429
63430,31-08-95,P0010,85,73.95,S63430
