date,product,qty,stock,price
2024-11-09,Toothpaste,37,0,14.17
2024-11-10,Toothpaste,9,0,4.29
2024-11-11,Toothpaste,30,0,13.27
2024-11-12,Toothpaste,18,0,8.52
2024-11-13,Toothpaste,13,0,8.33
2024-11-14,Toothpaste,22,0,15.97
2024-11-15,Toothpaste,15,0,19.04
2024-11-16,Toothpaste,15,0,4.59
2024-11-17,Toothpaste,27,0,17.13
2024-11-18,Toothpaste,28,0,2.76
2024-11-19,Toothpaste,20,0,16.67
2024-11-20,Toothpaste,35,0,10.41
2024-11-21,Toothpaste,16,0,9.82
2024-11-22,Toothpaste,38,0,15.48
2024-11-23,Toothpaste,31,0,9.28
2024-11-24,Toothpaste,31,0,10.86
2024-11-25,Toothpaste,25,0,14.08
2024-11-26,Toothpaste,24,0,18.52
2024-11-27,Toothpaste,21,0,13.59
2024-11-28,Toothpaste,30,0,18.56
2024-11-29,Toothpaste,29,0,13.93
2024-11-30,Toothpaste,23,0,11.26
2024-12-01,Toothpaste,16,0,19.37
2024-12-02,Toothpaste,7,0,13.33
2024-12-03,Toothpaste,25,0,11.94
2024-12-04,Toothpaste,20,0,10.76
2024-12-05,Toothpaste,26,0,4.27
2024-12-06,Toothpaste,27,0,9.69
2024-12-07,Toothpaste,1,0,10.59
2024-12-08,Toothpaste,15,0,8.56
2024-12-09,Toothpaste,16,0,1.91
2024-12-10,Toothpaste,9,0,11.73
2024-12-11,Toothpaste,23,0,7.53
2024-12-12,Toothpaste,25,0,2.2
2024-12-13,Toothpaste,21,0,4.54
2024-12-14,Toothpaste,8,0,11.11
2024-12-15,Toothpaste,24,0,8.25
2024-12-16,Toothpaste,16,0,5.29
2024-12-17,Toothpaste,15,0,2.67
2024-12-18,Toothpaste,28,0,11.62
2024-12-19,Toothpaste,33,0,5.18
2024-12-20,Toothpaste,25,0,9.15
2024-12-21,Toothpaste,16,0,17.59
2024-12-22,Toothpaste,18,0,14.71
2024-12-23,Toothpaste,26,0,4.42
2024-12-24,Toothpaste,7,0,17.86
2024-12-25,Toothpaste,41,0,11.79
2024-12-26,Toothpaste,20,0,1.56
2024-12-27,Toothpaste,19,0,4.72
2024-12-28,Toothpaste,4,0,17.52
2024-12-29,Toothpaste,19,0,13.98
2024-12-30,Toothpaste,13,0,5.6
2024-01-01,Cooking Oil,15,517,7.36
2024-01-02,Cooking Oil,0,517,18.24
2024-01-03,Cooking Oil,32,485,16.33
2024-01-04,Cooking Oil,23,462,7.17
2024-01-05,Cooking Oil,29,433,7.58
2024-01-06,Cooking Oil,18,415,15.98
2024-01-07,Cooking Oil,21,394,14.96
2024-01-08,Cooking Oil,24,370,16.2
2024-01-09,Cooking Oil,17,353,1.5
2024-01-10,Cooking Oil,28,325,8.34
2024-01-11,Cooking Oil,15,310,15.1
2024-01-12,Cooking Oil,35,275,7.46
2024-01-13,Cooking Oil,10,265,15.11
2024-01-14,Cooking Oil,23,242,11.14
2024-01-15,Cooking Oil,14,228,15.1
2024-01-16,Cooking Oil,12,216,9.91
2024-01-17,Cooking Oil,12,204,18.01
2024-01-18,Cooking Oil,0,204,10.74
2024-01-19,Cooking Oil,11,193,9.21
2024-01-20,Cooking Oil,26,167,2.91
2024-01-21,Cooking Oil,26,141,16.86
2024-01-22,Cooking Oil,10,131,11.24
2024-01-23,Cooking Oil,23,108,12.2
2024-01-24,Cooking Oil,14,94,14.76
2024-01-25,Cooking Oil,5,89,13.15
2024-01-26,Cooking Oil,26,63,1.83
2024-01-27,Cooking Oil,28,35,12.15
2024-01-28,Cooking Oil,15,20,8.18
2024-01-29,Cooking Oil,29,0,7.13
2024-01-30,Cooking Oil,19,0,17.46
2024-01-31,Cooking Oil,20,0,17.03
2024-02-01,Cooking Oil,18,0,4.05
2024-02-02,Cooking Oil,10,0,14.28
2024-02-03,Cooking Oil,17,0,10.94
2024-02-04,Cooking Oil,10,0,4.63
2024-02-05,Cooking Oil,24,0,1.31
2024-02-06,Cooking Oil,25,0,17.23
2024-02-07,Cooking Oil,4,0,13.51
2024-02-08,Cooking Oil,24,0,14.53
2024-02-09,Cooking Oil,19,0,18.64
2024-02-10,Cooking Oil,6,0,1.53
2024-02-11,Cooking Oil,21,0,14.66
2024-02-12,Cooking Oil,17,0,10.88
2024-02-13,Cooking Oil,14,0,11.51
2024-02-14,Cooking Oil,10,0,7.9
2024-02-15,Cooking Oil,22,0,12.54
2024-02-16,Cooking Oil,20,0,12.04
2024-02-17,Cooking Oil,20,0,4.24
2024-02-18,Cooking Oil,28,0,12.25
2024-02-19,Cooking Oil,32,0,10.05
2024-02-20,Cooking Oil,3,0,10.63
2024-02-21,Cooking Oil,22,0,4.35
2024-02-22,Cooking Oil,15,0,2.16
2024-02-23,Cooking Oil,24,0,9.01
2024-02-24,Cooking Oil,13,0,5.9
2024-02-25,Cooking Oil,35,0,11.38
2024-02-26,Cooking Oil,24,0,18.49
2024-02-27,Cooking Oil,18,0,10.3
2024-02-28,Cooking Oil,29,0,1.22
2024-02-29,Cooking Oil,13,0,9.76
2024-03-01,Cooking Oil,24,0,0.73
2024-03-02,Cooking Oil,18,0,11.28
2024-03-03,Cooking Oil,19,0,2.17
2024-03-04,Cooking Oil,33,0,19.46
2024-03-05,Cooking Oil,39,0,5.11
2024-03-06,Cooking Oil,23,0,9.93
2024-03-07,Cooking Oil,13,0,2.57
2024-03-08,Cooking Oil,18,0,16.83
2024-03-09,Cooking Oil,14,0,10.35
2024-03-10,Cooking Oil,15,0,15.49
2024-03-11,Cooking Oil,20,0,2.82
2024-03-12,Cooking Oil,14,0,1.21
2024-03-13,Cooking Oil,29,0,5.62
2024-03-14,Cooking Oil,18,0,8.72
2024-03-15,Cooking Oil,19,0,11.76
2024-03-16,Cooking Oil,15,0,11.63
2024-03-17,Cooking Oil,10,0,2.58
2024-03-18,Cooking Oil,11,0,7.65
2024-03-19,Cooking Oil,21,0,19.34
2024-03-20,Cooking Oil,17,0,19.42
2024-03-21,Cooking Oil,22,0,14.17
2024-03-22,Cooking Oil,28,0,6.06
2024-03-23,Cooking Oil,14,0,9.9
2024-03-24,Cooking Oil,37,0,15.28
2024-03-25,Cooking Oil,12,0,18.53
2024-03-26,Cooking Oil,10,0,1.6
2024-03-27,Cooking Oil,26,0,12.4
2024-03-28,Cooking Oil,19,0,11.15
2024-03-29,Cooking Oil,13,0,17.11
2024-03-30,Cooking Oil,10,0,11.4
2024-03-31,Cooking Oil,12,0,0.81
2024-04-01,Cooking Oil,20,0,19.29
2024-04-02,Cooking Oil,30,0,2.05
2024-04-03,Cooking Oil,6,0,13.82
2024-04-04,Cooking Oil,20,0,2.96
2024-04-05,Cooking Oil,25,0,11.84
2024-04-06,Cooking Oil,15,0,17.66
2024-04-07,Cooking Oil,31,0,13.15
2024-04-08,Cooking Oil,22,0,3.06
2024-04-09,Cooking Oil,26,0,6.54
2024-04-10,Cooking Oil,26,0,6.37
2024-04-11,Cooking Oil,29,0,4.09
2024-04-12,Cooking Oil,18,0,4.9
2024-04-13,Cooking Oil,32,0,12.52
2024-04-14,Cooking Oil,19,0,9.64
2024-04-15,Cooking Oil,18,0,3.39
2024-04-16,Cooking Oil,17,0,15.5
2024-04-17,Cooking Oil,17,0,8.8
2024-04-18,Cooking Oil,17,0,1.17
2024-04-19,Cooking Oil,20,0,9.19
2024-04-20,Cooking Oil,20,0,2.19
2024-04-21,Cooking Oil,20,0,11.0
2024-04-22,Cooking Oil,18,0,16.68
2024-04-23,Cooking Oil,26,0,3.11
2024-04-24,Cooking Oil,21,0,7.59
2024-04-25,Cooking Oil,23,0,18.79
2024-04-26,Cooking Oil,12,0,14.17
2024-04-27,Cooking Oil,10,0,15.42
2024-04-28,Cooking Oil,25,0,1.74
2024-04-29,Cooking Oil,26,0,8.05
2024-04-30,Cooking Oil,12,0,19.67
2024-05-01,Cooking Oil,11,0,13.03
2024-05-02,Cooking Oil,29,0,8.97
2024-05-03,Cooking Oil,16,0,17.46
2024-05-04,Cooking Oil,14,0,15.25
2024-05-05,Cooking Oil,11,0,8.18
2024-05-06,Cooking Oil,11,0,14.98
2024-05-07,Cooking Oil,36,0,4.95
2024-05-08,Cooking Oil,18,0,9.75
2024-05-09,Cooking Oil,17,0,3.78
2024-05-10,Cooking Oil,10,0,1.62
2024-05-11,Cooking Oil,6,0,11.87
2024-05-12,Cooking Oil,33,0,8.68
2024-05-13,Cooking Oil,28,0,14.17
2024-05-14,Cooking Oil,21,0,0.64
2024-05-15,Cooking Oil,0,0,13.99
2024-05-16,Cooking Oil,17,0,7.68
2024-05-17,Cooking Oil,20,0,19.59
2024-05-18,Cooking Oil,20,0,18.24
2024-05-19,Cooking Oil,0,0,14.49
2024-05-20,Cooking Oil,30,0,17.36
2024-05-21,Cooking Oil,22,0,9.41
2024-05-22,Cooking Oil,1,0,19.35
2024-05-23,Cooking Oil,15,0,14.09
2024-05-24,Cooking Oil,13,0,11.22
2024-05-25,Cooking Oil,19,0,8.63
2024-05-26,Cooking Oil,18,0,16.62
2024-05-27,Cooking Oil,22,0,11.37
2024-05-28,Cooking Oil,5,0,9.65
2024-05-29,Cooking Oil,20,0,17.23
2024-05-30,Cooking Oil,12,0,3.02
2024-05-31,Cooking Oil,15,0,6.31
2024-06-01,Cooking Oil,18,0,4.94
2024-06-02,Cooking Oil,32,0,3.74
2024-06-03,Cooking Oil,23,0,7.19
2024-06-04,Cooking Oil,18,0,19.77
2024-06-05,Cooking Oil,9,0,17.88
2024-06-06,Cooking Oil,19,0,9.48
2024-06-07,Cooking Oil,12,0,4.09
2024-06-08,Cooking Oil,27,0,1.27
2024-06-09,Cooking Oil,19,0,12.31
2024-06-10,Cooking Oil,11,0,8.85
2024-06-11,Cooking Oil,18,0,10.94
2024-06-12,Cooking Oil,27,0,9.8
2024-06-13,Cooking Oil,27,0,17.93
2024-06-14,Cooking Oil,17,0,7.05
2024-06-15,Cooking Oil,25,0,19.26
2024-06-16,Cooking Oil,21,0,10.42
2024-06-17,Cooking Oil,6,0,19.2
2024-06-18,Cooking Oil,17,0,3.28
2024-06-19,Cooking Oil,6,0,5.94
2024-06-20,Cooking Oil,24,0,8.4
2024-06-21,Cooking Oil,13,0,3.51
2024-06-22,Cooking Oil,21,0,9.07
2024-06-23,Cooking Oil,6,0,6.67
2024-06-24,Cooking Oil,20,0,2.2
2024-06-25,Cooking Oil,18,0,11.63
2024-06-26,Cooking Oil,23,0,18.24
2024-06-27,Cooking Oil,17,0,5.52
2024-06-28,Cooking Oil,20,0,9.27
2024-06-29,Cooking Oil,28,0,19.91
2024-06-30,Cooking Oil,27,0,6.11
2024-07-01,Cooking Oil,35,0,8.41
2024-07-02,Cooking Oil,38,0,3.8
2024-07-03,Cooking Oil,40,0,4.93
2024-07-04,Cooking Oil,19,0,11.1
2024-07-05,Cooking Oil,21,0,19.81
2024-07-06,Cooking Oil,35,0,12.42
2024-07-07,Cooking Oil,30,0,3.82
2024-07-08,Cooking Oil,15,0,8.0
2024-07-09,Cooking Oil,13,0,15.74
2024-07-10,Cooking Oil,4,0,9.94
2024-07-11,Cooking Oil,22,0,7.17
2024-07-12,Cooking Oil,30,0,16.29
2024-07-13,Cooking Oil,13,0,10.34
2024-07-14,Cooking Oil,14,0,5.59
2024-07-15,Cooking Oil,0,0,19.36
2024-07-16,Cooking Oil,24,0,11.64
2024-07-17,Cooking Oil,28,0,11.87
2024-07-18,Cooking Oil,21,0,14.5
2024-07-19,Cooking Oil,13,0,9.43
2024-07-20,Cooking Oil,18,0,8.19
2024-07-21,Cooking Oil,16,0,19.35
2024-07-22,Cooking Oil,24,0,19.18
2024-07-23,Cooking Oil,13,0,17.96
2024-07-24,Cooking Oil,10,0,19.35
2024-07-25,Cooking Oil,4,0,10.76
2024-07-26,Cooking Oil,15,0,13.91
2024-07-27,Cooking Oil,27,0,1.51
2024-07-28,Cooking Oil,12,0,1.46
2024-07-29,Cooking Oil,7,0,6.65
2024-07-30,Cooking Oil,10,0,10.07
2024-07-31,Cooking Oil,11,0,6.53
2024-08-01,Cooking Oil,15,0,19.51
2024-08-02,Cooking Oil,9,0,11.74
2024-08-03,Cooking Oil,3,0,19.68
2024-08-04,Cooking Oil,26,0,14.46
2024-08-05,Cooking Oil,11,0,12.34
2024-08-06,Cooking Oil,22,0,1.75
2024-08-07,Cooking Oil,15,0,12.12
2024-08-08,Cooking Oil,13,0,16.91
2024-08-09,Cooking Oil,25,0,1.09
2024-08-10,Cooking Oil,18,0,4.74
2024-08-11,Cooking Oil,29,0,3.11
2024-08-12,Cooking Oil,15,0,12.59
2024-08-13,Cooking Oil,11,0,11.12
2024-08-14,Cooking Oil,16,0,5.16
2024-08-15,Cooking Oil,14,0,4.66
2024-08-16,Cooking Oil,33,0,4.74
2024-08-17,Cooking Oil,14,0,7.65
2024-08-18,Cooking Oil,22,0,19.12
2024-08-19,Cooking Oil,19,0,16.1
2024-08-20,Cooking Oil,10,0,10.37
2024-08-21,Cooking Oil,12,0,15.67
2024-08-22,Cooking Oil,20,0,7.51
2024-08-23,Cooking Oil,20,0,13.9
2024-08-24,Cooking Oil,16,0,14.18
2024-08-25,Cooking Oil,18,0,0.69
2024-08-26,Cooking Oil,6,0,14.02
2024-08-27,Cooking Oil,12,0,15.44
2024-08-28,Cooking Oil,27,0,6.23
2024-08-29,Cooking Oil,15,0,9.2
2024-08-30,Cooking Oil,27,0,19.75
2024-08-31,Cooking Oil,28,0,4.89
2024-09-01,Cooking Oil,28,0,18.34
2024-09-02,Cooking Oil,32,0,3.55
2024-09-03,Cooking Oil,23,0,5.86
2024-09-04,Cooking Oil,32,0,9.75
2024-09-05,Cooking Oil,26,0,17.84
2024-09-06,Cooking Oil,5,0,11.6
2024-09-07,Cooking Oil,22,0,1.5
2024-09-08,Cooking Oil,38,0,5.04
2024-09-09,Cooking Oil,4,0,4.04
2024-09-10,Cooking Oil,19,0,10.33
2024-09-11,Cooking Oil,10,0,9.55
2024-09-12,Cooking Oil,13,0,3.1
2024-09-13,Cooking Oil,15,0,15.63
2024-09-14,Cooking Oil,22,0,16.26
2024-09-15,Cooking Oil,16,0,13.06
2024-09-16,Cooking Oil,22,0,16.77
2024-09-17,Cooking Oil,34,0,9.44
2024-09-18,Cooking Oil,27,0,10.81
2024-09-19,Cooking Oil,20,0,2.09
2024-09-20,Cooking Oil,17,0,8.98
2024-09-21,Cooking Oil,23,0,3.1
2024-09-22,Cooking Oil,5,0,13.99
2024-09-23,Cooking Oil,15,0,2.53
2024-09-24,Cooking Oil,23,0,3.34
2024-09-25,Cooking Oil,20,0,9.61
2024-09-26,Cooking Oil,28,0,2.58
2024-09-27,Cooking Oil,27,0,16.65
2024-09-28,Cooking Oil,22,0,12.71
2024-09-29,Cooking Oil,16,0,8.01
2024-09-30,Cooking Oil,15,0,18.89
2024-10-01,Cooking Oil,28,0,14.35
2024-10-02,Cooking Oil,22,0,2.69
2024-10-03,Cooking Oil,12,0,12.96
2024-10-04,Cooking Oil,27,0,7.15
2024-10-05,Cooking Oil,22,0,0.98
2024-10-06,Cooking Oil,18,0,14.09
2024-10-07,Cooking Oil,26,0,19.5
2024-10-08,Cooking Oil,24,0,19.52
2024-10-09,Cooking Oil,30,0,3.0
2024-10-10,Cooking Oil,30,0,13.18
2024-10-11,Cooking Oil,15,0,7.56
2024-10-12,Cooking Oil,19,0,16.61
2024-10-13,Cooking Oil,17,0,1.57
2024-10-14,Cooking Oil,34,0,8.82
2024-10-15,Cooking Oil,26,0,13.0
2024-10-16,Cooking Oil,19,0,6.58
2024-10-17,Cooking Oil,14,0,19.47
2024-10-18,Cooking Oil,20,0,7.52
2024-10-19,Cooking Oil,2,0,13.81
2024-10-20,Cooking Oil,17,0,13.41
2024-10-21,Cooking Oil,12,0,6.66
2024-10-22,Cooking Oil,27,0,2.94
2024-10-23,Cooking Oil,17,0,12.15
2024-10-24,Cooking Oil,20,0,17.46
2024-10-25,Cooking Oil,18,0,9.46
2024-10-26,Cooking Oil,27,0,2.0
2024-10-27,Cooking Oil,27,0,5.27
2024-10-28,Cooking Oil,24,0,8.72
2024-10-29,Cooking Oil,22,0,4.25
2024-10-30,Cooking Oil,7,0,2.49
2024-10-31,Cooking Oil,18,0,7.18
2024-11-01,Cooking Oil,29,0,11.16
2024-11-02,Cooking Oil,21,0,11.86
2024-11-03,Cooking Oil,17,0,4.14
2024-11-04,Cooking Oil,16,0,1.61
2024-11-05,Cooking Oil,16,0,11.96
2024-11-06,Cooking Oil,20,0,16.48
2024-11-07,Cooking Oil,15,0,6.87
2024-11-08,Cooking Oil,28,0,5.85
2024-11-09,Cooking Oil,6,0,1.02
2024-11-10,Cooking Oil,25,0,11.82
2024-11-11,Cooking Oil,31,0,14.96
2024-11-12,Cooking Oil,11,0,7.37
2024-11-13,Cooking Oil,25,0,2.96
2024-11-14,Cooking Oil,23,0,17.24
2024-11-15,Cooking Oil,13,0,19.27
2024-11-16,Cooking Oil,10,0,2.56
2024-11-17,Cooking Oil,23,0,16.35
2024-11-18,Cooking Oil,34,0,15.74
2024-11-19,Cooking Oil,29,0,14.21
2024-11-20,Cooking Oil,25,0,6.08
2024-11-21,Cooking Oil,23,0,12.99
2024-11-22,Cooking Oil,21,0,1.15
2024-11-23,Cooking Oil,19,0,11.81
2024-11-24,Cooking Oil,24,0,3.93
2024-11-25,Cooking Oil,13,0,5.09
2024-11-26,Cooking Oil,26,0,4.63
2024-11-27,Cooking Oil,19,0,3.31
2024-11-28,Cooking Oil,20,0,18.28
2024-11-29,Cooking Oil,32,0,3.36
2024-11-30,Cooking Oil,10,0,3.56
2024-12-01,Cooking Oil,25,0,13.83
2024-12-02,Cooking Oil,31,0,6.53
2024-12-03,Cooking Oil,24,0,9.24
2024-12-04,Cooking Oil,21,0,6.2
2024-12-05,Cooking Oil,19,0,6.25
2024-12-06,Cooking Oil,26,0,5.42
2024-12-07,Cooking Oil,4,0,18.35
2024-12-08,Cooking Oil,23,0,2.52
2024-12-09,Cooking Oil,17,0,13.3
2024-12-10,Cooking Oil,19,0,18.94
2024-12-11,Cooking Oil,23,0,13.7
2024-12-12,Cooking Oil,12,0,6.42
2024-12-13,Cooking Oil,15,0,2.31
2024-12-14,Cooking Oil,30,0,3.26
2024-12-15,Cooking Oil,17,0,3.04
2024-12-16,Cooking Oil,10,0,2.4
2024-12-17,Cooking Oil,24,0,3.75
2024-12-18,Cooking Oil,30,0,10.98
2024-12-19,Cooking Oil,9,0,13.7
2024-12-20,Cooking Oil,28,0,5.69
2024-12-21,Cooking Oil,31,0,1.26
2024-12-22,Cooking Oil,27,0,11.61
2024-12-23,Cooking Oil,19,0,16.73
2024-12-24,Cooking Oil,28,0,19.61
2024-12-25,Cooking Oil,29,0,19.72
2024-12-26,Cooking Oil,11,0,16.07
2024-12-27,Cooking Oil,26,0,2.59
2024-12-28,Cooking Oil,21,0,7.97
2024-12-29,Cooking Oil,20,0,12.8
2024-12-30,Cooking Oil,6,0,6.55
2024-01-01,Detergent,4,432,2.42
2024-01-02,Detergent,25,407,19.08
2024-01-03,Detergent,19,388,5.17
2024-01-04,Detergent,16,372,17.58
2024-01-05,Detergent,38,334,5.79
2024-01-06,Detergent,9,325,15.93
2024-01-07,Detergent,11,314,13.77
2024-01-08,Detergent,16,298,2.36
2024-01-09,Detergent,5,293,18.01
2024-01-10,Detergent,18,275,1.4
2024-01-11,Detergent,21,254,11.8
2024-01-12,Detergent,18,236,13.74
2024-01-13,Detergent,14,222,5.12
2024-01-14,Detergent,20,202,12.79
2024-01-15,Detergent,18,184,19.78
2024-01-16,Detergent,15,169,14.82
2024-01-17,Detergent,18,151,10.67
2024-01-18,Detergent,25,126,4.47
2024-01-19,Detergent,14,112,5.58
2024-01-20,Detergent,18,94,8.67
2024-01-21,Detergent,13,81,10.53
2024-01-22,Detergent,24,57,3.19
2024-01-23,Detergent,22,35,1.56
2024-01-24,Detergent,30,5,15.84
2024-01-25,Detergent,27,0,5.25
2024-01-26,Detergent,18,0,1.73
2024-01-27,Detergent,4,0,12.42
2024-01-28,Detergent,20,0,2.99
2024-01-29,Detergent,33,0,11.85
2024-01-30,Detergent,27,0,7.22
2024-01-31,Detergent,22,0,8.11
2024-02-01,Detergent,12,0,18.25
2024-02-02,Detergent,26,0,3.51
2024-02-03,Detergent,17,0,13.05
2024-02-04,Detergent,20,0,5.9
2024-02-05,Detergent,3,0,3.87
2024-02-06,Detergent,14,0,12.63
2024-02-07,Detergent,24,0,13.45
2024-02-08,Detergent,13,0,7.2
2024-02-09,Detergent,21,0,8.99
2024-02-10,Detergent,24,0,10.74
2024-02-11,Detergent,25,0,15.06
2024-02-12,Detergent,13,0,3.34
2024-02-13,Detergent,17,0,19.65
2024-02-14,Detergent,24,0,7.97
2024-02-15,Detergent,16,0,9.08
2024-02-16,Detergent,11,0,1.85
2024-02-17,Detergent,34,0,14.91
2024-02-18,Detergent,31,0,1.07
2024-02-19,Detergent,14,0,14.17
2024-02-20,Detergent,20,0,1.59
2024-02-21,Detergent,22,0,10.39
2024-02-22,Detergent,24,0,9.11
2024-02-23,Detergent,16,0,17.44
2024-02-24,Detergent,14,0,18.14
2024-02-25,Detergent,26,0,2.09
2024-02-26,Detergent,31,0,4.75
2024-02-27,Detergent,25,0,9.53
2024-02-28,Detergent,15,0,9.99
2024-02-29,Detergent,21,0,18.02
2024-03-01,Detergent,24,0,9.4
2024-03-02,Detergent,9,0,6.4
2024-03-03,Detergent,18,0,1.49
2024-03-04,Detergent,29,0,18.7
2024-03-05,Detergent,19,0,18.69
2024-03-06,Detergent,17,0,1.05
2024-03-07,Detergent,12,0,17.18
2024-03-08,Detergent,30,0,14.44
2024-03-09,Detergent,8,0,8.88
2024-03-10,Detergent,23,0,0.59
2024-03-11,Detergent,19,0,8.55
2024-03-12,Detergent,20,0,0.98
2024-03-13,Detergent,12,0,8.43
2024-03-14,Detergent,21,0,19.92
2024-03-15,Detergent,7,0,16.11
2024-03-16,Detergent,23,0,1.31
2024-03-17,Detergent,28,0,4.53
2024-03-18,Detergent,18,0,2.52
2024-03-19,Detergent,25,0,14.2
2024-03-20,Detergent,11,0,19.96
2024-03-21,Detergent,12,0,17.23
2024-03-22,Detergent,22,0,13.18
2024-03-23,Detergent,19,0,14.97
2024-03-24,Detergent,26,0,12.66
2024-03-25,Detergent,22,0,3.11
2024-03-26,Detergent,20,0,1.22
2024-03-27,Detergent,10,0,2.07
2024-03-28,Detergent,29,0,7.16
2024-03-29,Detergent,28,0,4.7
2024-03-30,Detergent,15,0,11.07
2024-03-31,Detergent,24,0,19.38
2024-04-01,Detergent,22,0,7.85
2024-04-02,Detergent,9,0,19.32
2024-04-03,Detergent,14,0,19.67
2024-04-04,Detergent,7,0,10.96
2024-04-05,Detergent,6,0,14.18
2024-04-06,Detergent,20,0,0.78
2024-04-07,Detergent,20,0,7.16
2024-04-08,Detergent,15,0,19.09
2024-04-09,Detergent,22,0,16.45
2024-04-10,Detergent,24,0,13.51
2024-04-11,Detergent,22,0,4.6
2024-04-12,Detergent,16,0,6.81
2024-04-13,Detergent,21,0,17.27
2024-04-14,Detergent,30,0,4.65
2024-04-15,Detergent,13,0,13.04
2024-04-16,Detergent,21,0,15.37
2024-04-17,Detergent,7,0,1.11
2024-04-18,Detergent,24,0,2.83
2024-04-19,Detergent,24,0,4.53
2024-04-20,Detergent,21,0,14.83
2024-04-21,Detergent,20,0,13.55
2024-04-22,Detergent,28,0,16.39
2024-04-23,Detergent,12,0,0.51
2024-04-24,Detergent,11,0,19.28
2024-04-25,Detergent,20,0,2.04
2024-04-26,Detergent,21,0,9.23
2024-04-27,Detergent,23,0,18.11
2024-04-28,Detergent,20,0,14.09
2024-04-29,Detergent,17,0,6.74
2024-04-30,Detergent,16,0,15.38
2024-05-01,Detergent,16,0,8.65
2024-05-02,Detergent,29,0,1.37
2024-05-03,Detergent,16,0,2.78
2024-05-04,Detergent,5,0,9.34
2024-05-05,Detergent,22,0,2.04
2024-05-06,Detergent,28,0,4.24
2024-05-07,Detergent,2,0,7.5
2024-05-08,Detergent,16,0,10.82
2024-05-09,Detergent,30,0,7.15
2024-05-10,Detergent,23,0,16.21
2024-05-11,Detergent,16,0,11.31
2024-05-12,Detergent,18,0,11.96
2024-05-13,Detergent,21,0,18.4
2024-05-14,Detergent,22,0,18.21
2024-05-15,Detergent,25,0,11.37
2024-05-16,Detergent,39,0,19.58
2024-05-17,Detergent,17,0,15.68
2024-05-18,Detergent,21,0,3.83
2024-05-19,Detergent,8,0,13.95
2024-05-20,Detergent,17,0,17.61
2024-05-21,Detergent,16,0,6.32
2024-05-22,Detergent,18,0,13.61
2024-05-23,Detergent,10,0,4.1
2024-05-24,Detergent,12,0,10.2
2024-05-25,Detergent,27,0,1.99
2024-05-26,Detergent,12,0,13.45
2024-05-27,Detergent,19,0,6.08
2024-05-28,Detergent,7,0,14.59
2024-05-29,Detergent,11,0,16.46
2024-05-30,Detergent,39,0,13.82
2024-05-31,Detergent,23,0,8.86
2024-06-01,Detergent,16,0,4.19
2024-06-02,Detergent,12,0,10.62
2024-06-03,Detergent,12,0,5.07
2024-06-04,Detergent,32,0,6.77
2024-06-05,Detergent,24,0,1.18
2024-06-06,Detergent,0,0,1.24
2024-06-07,Detergent,16,0,14.71
2024-06-08,Detergent,8,0,2.65
2024-06-09,Detergent,21,0,7.98
2024-06-10,Detergent,20,0,12.26
2024-06-11,Detergent,20,0,14.69
2024-06-12,Detergent,21,0,13.51
2024-06-13,Detergent,12,0,4.41
2024-06-14,Detergent,18,0,6.61
2024-06-15,Detergent,21,0,12.6
2024-06-16,Detergent,31,0,2.68
2024-06-17,Detergent,27,0,17.06
2024-06-18,Detergent,3,0,19.63
2024-06-19,Detergent,38,0,14.94
2024-06-20,Detergent,22,0,2.36
2024-06-21,Detergent,16,0,1.04
2024-06-22,Detergent,24,0,3.88
2024-06-23,Detergent,12,0,14.63
2024-06-24,Detergent,36,0,4.46
2024-06-25,Detergent,20,0,15.04
2024-06-26,Detergent,26,0,0.81
2024-06-27,Detergent,19,0,14.73
2024-06-28,Detergent,8,0,11.55
2024-06-29,Detergent,18,0,13.17
2024-06-30,Detergent,16,0,5.95
2024-07-01,Detergent,5,0,7.7
2024-07-02,Detergent,5,0,14.6
2024-07-03,Detergent,26,0,10.4
2024-07-04,Detergent,12,0,8.1
2024-07-05,Detergent,19,0,5.2
2024-07-06,Detergent,18,0,2.3
2024-07-07,Detergent,17,0,2.47
2024-07-08,Detergent,20,0,5.62
2024-07-09,Detergent,27,0,15.46
2024-07-10,Detergent,19,0,6.65
2024-07-11,Detergent,26,0,15.88
2024-07-12,Detergent,25,0,14.0
2024-07-13,Detergent,22,0,5.25
2024-07-14,Detergent,21,0,11.53
2024-07-15,Detergent,6,0,0.8
2024-07-16,Detergent,15,0,8.43
2024-07-17,Detergent,29,0,16.28
2024-07-18,Detergent,16,0,3.94
2024-07-19,Detergent,18,0,19.14
2024-07-20,Detergent,18,0,10.31
2024-07-21,Detergent,15,0,10.12
2024-07-22,Detergent,20,0,7.98
2024-07-23,Detergent,18,0,19.46
2024-07-24,Detergent,16,0,8.68
2024-07-25,Detergent,11,0,8.12
2024-07-26,Detergent,11,0,4.81
2024-07-27,Detergent,25,0,14.72
2024-07-28,Detergent,0,0,3.8
2024-07-29,Detergent,20,0,4.16
2024-07-30,Detergent,27,0,6.1
2024-07-31,Detergent,21,0,6.89
2024-08-01,Detergent,17,0,1.23
2024-08-02,Detergent,12,0,18.39
2024-08-03,Detergent,19,0,10.63
2024-08-04,Detergent,28,0,4.22
2024-08-05,Detergent,27,0,1.49
2024-08-06,Detergent,19,0,17.34
2024-08-07,Detergent,25,0,18.85
2024-08-08,Detergent,17,0,13.58
2024-08-09,Detergent,15,0,16.79
